job_id,image_name,width,height,object_count,gpu_time_ms,total_time_ms,status
1576,000000181666,256,256,12,1.005,3.191,success
1577,000000181753,256,256,3,0.605,2.193,success
1578,000000181796,256,256,12,0.492,2.282,success
1579,000000181816,256,256,20,0.613,2.648,success
1580,000000181859,256,256,6,0.942,3.133,success
1581,000000181969,256,256,5,0.530,2.056,success
1582,000000182021,256,256,7,0.653,2.904,success
1583,000000182155,256,256,2,0.957,3.145,success
1584,000000182162,256,256,9,0.502,2.072,success
1585,000000182202,256,256,8,0.508,2.426,success
1586,000000182417,256,256,3,0.509,2.520,success
1587,000000182441,256,256,11,0.538,2.781,success
1588,000000182611,256,256,17,0.511,2.036,success
1589,000000182805,256,256,5,0.546,2.282,success
1590,000000182923,256,256,15,0.649,2.449,success
1591,000000183049,256,256,30,0.518,2.241,success
1592,000000183104,256,256,16,0.755,2.681,success
1593,000000183127,256,256,3,0.536,2.491,success
1594,000000183246,256,256,2,1.266,4.010,success
1595,000000183391,256,256,12,0.679,3.482,success
1596,000000183437,256,256,14,0.536,3.058,success
1597,000000183500,256,256,5,0.748,3.660,success
1598,000000183648,256,256,13,0.730,2.863,success
1599,000000183675,256,256,12,0.721,6.019,success
1600,000000183709,256,256,12,0.823,3.738,success
1601,000000183716,256,256,13,0.566,2.832,success
1602,000000183965,256,256,9,0.581,2.963,success
1603,000000184321,256,256,3,0.975,3.397,success
1604,000000184324,256,256,5,0.881,3.553,success
1605,000000184338,256,256,9,0.586,2.995,success
1606,000000184384,256,256,12,0.739,5.323,success
1607,000000184400,256,256,4,0.634,2.960,success
1608,000000184611,256,256,12,0.555,2.646,success
1609,000000184762,256,256,8,0.837,3.072,success
1610,000000184791,256,256,15,0.778,3.189,success
1611,000000184978,256,256,12,0.989,3.816,success
1612,000000185157,256,256,2,0.975,5.503,success
1613,000000185250,256,256,16,0.951,3.257,success
1614,000000185292,256,256,11,0.796,3.335,success
1615,000000185409,256,256,12,0.689,3.586,success
1616,000000185472,256,256,12,0.768,12.505,success
1617,000000185473,256,256,6,0.599,2.464,success
1618,000000185599,256,256,3,0.587,3.234,success
1619,000000185802,256,256,8,0.599,2.562,success
1620,000000185890,256,256,12,0.841,2.916,success
1621,000000185950,256,256,5,0.592,5.664,success
1622,000000186042,256,256,7,0.594,3.267,success
1623,000000186282,256,256,7,0.599,2.525,success
1624,000000186296,256,256,4,0.635,3.008,success
1625,000000186345,256,256,1,0.586,2.791,success
1626,000000186422,256,256,30,0.671,4.210,success
1627,000000186449,256,256,13,0.570,2.865,success
1628,000000186624,256,256,20,0.520,2.556,success
1629,000000186632,256,256,11,0.597,2.746,success
1630,000000186637,256,256,22,0.641,2.916,success
1631,000000186873,256,256,3,0.670,2.847,success
1632,000000186929,256,256,5,0.568,3.084,success
1633,000000186938,256,256,8,0.624,2.734,success
1634,000000186980,256,256,8,0.621,5.889,success
1635,000000187055,256,256,14,0.656,3.278,success
1636,000000187144,256,256,8,0.569,2.807,success
1637,000000187236,256,256,1,0.662,2.367,success
1638,000000187243,256,256,4,0.632,5.867,success
1639,000000187249,256,256,4,0.871,3.014,success
1640,000000187271,256,256,5,0.684,5.746,success
1641,000000187362,256,256,4,0.605,3.195,success
1642,000000187513,256,256,5,0.617,3.137,success
1643,000000187585,256,256,8,0.820,2.999,success
1644,000000187734,256,256,11,0.604,3.270,success
1645,000000187745,256,256,0,0.863,2.762,success
1646,000000187990,256,256,3,0.603,3.255,success
1647,000000188296,256,256,22,0.557,3.046,success
1648,000000188439,256,256,16,0.638,3.763,success
1649,000000188465,256,256,7,0.765,3.300,success
1650,000000188592,256,256,3,0.652,4.318,success
1651,000000188689,256,256,2,0.723,2.761,success
1652,000000188906,256,256,9,0.680,2.836,success
1653,000000189078,256,256,5,0.572,3.166,success
1654,000000189213,256,256,7,0.738,3.010,success
1655,000000189226,256,256,8,0.718,2.845,success
1656,000000189310,256,256,2,0.537,2.784,success
1657,000000189436,256,256,14,0.601,2.840,success
1658,000000189451,256,256,11,0.622,3.007,success
1659,000000189475,256,256,14,0.531,2.681,success
1660,000000189698,256,256,19,0.538,2.841,success
1661,000000189752,256,256,10,0.554,4.590,success
1662,000000189775,256,256,20,0.607,3.344,success
1663,000000189806,256,256,12,0.606,3.095,success
1664,000000189820,256,256,12,0.670,5.251,success
1665,000000189828,256,256,2,0.584,3.342,success
1666,000000190007,256,256,4,0.582,2.720,success
1667,000000190140,256,256,9,0.750,2.417,success
1668,000000190236,256,256,19,0.552,2.782,success
1669,000000190307,256,256,9,0.581,3.114,success
1670,000000190637,256,256,12,0.555,2.592,success
1671,000000190648,256,256,3,0.551,5.551,success
1672,000000190676,256,256,13,0.549,3.174,success
1673,000000190753,256,256,9,0.536,2.841,success
1674,000000190756,256,256,5,0.611,3.232,success
1675,000000190841,256,256,5,0.568,2.597,success
1676,000000190853,256,256,4,0.569,2.667,success
1677,000000190923,256,256,17,0.611,3.016,success
1678,000000191013,256,256,12,0.852,4.635,success
1679,000000191288,256,256,18,0.578,3.154,success
1680,000000191471,256,256,9,0.614,4.455,success
1681,000000191580,256,256,6,0.736,3.086,success
1682,000000191614,256,256,6,0.816,3.102,success
1683,000000191672,256,256,3,0.557,3.236,success
1684,000000191761,256,256,11,0.595,2.999,success
1685,000000191845,256,256,30,0.556,2.841,success
1686,000000192047,256,256,4,0.903,3.323,success
1687,000000192191,256,256,13,0.546,3.402,success
1688,000000192607,256,256,13,0.758,3.070,success
1689,000000192670,256,256,9,0.591,3.363,success
1690,000000192699,256,256,25,0.730,3.229,success
1691,000000192716,256,256,15,0.570,3.180,success
1692,000000192871,256,256,8,0.768,2.853,success
1693,000000192904,256,256,7,0.752,3.455,success
1694,000000192964,256,256,4,0.542,2.223,success
1695,000000193162,256,256,11,0.906,3.068,success
1696,000000193181,256,256,18,0.597,3.917,success
1697,000000193245,256,256,8,0.762,3.233,success
1698,000000193348,256,256,5,1.050,3.557,success
1699,000000193429,256,256,5,0.594,3.542,success
1700,000000193494,256,256,8,0.823,2.883,success
1701,000000193674,256,256,5,0.568,2.844,success
1702,000000193717,256,256,3,0.579,4.657,success
1703,000000193743,256,256,6,0.876,3.098,success
1704,000000193884,256,256,4,0.690,5.658,success
1705,000000193926,256,256,18,0.845,3.142,success
1706,000000194216,256,256,13,0.587,2.191,success
1707,000000194471,256,256,7,0.581,3.035,success
1708,000000194506,256,256,23,0.606,3.055,success
1709,000000194716,256,256,15,0.616,4.087,success
1710,000000194724,256,256,14,0.599,2.762,success
1711,000000194746,256,256,8,0.597,2.574,success
1712,000000194832,256,256,11,0.672,3.459,success
1713,000000194875,256,256,6,0.599,2.376,success
1714,000000194940,256,256,3,0.721,3.055,success
1715,000000195045,256,256,8,0.683,5.031,success
1716,000000195165,256,256,13,0.562,2.597,success
1717,000000195754,256,256,7,0.498,2.239,success
1718,000000195842,256,256,14,0.595,3.169,success
1719,000000195918,256,256,7,0.580,2.817,success
1720,000000196009,256,256,7,0.769,3.040,success
1721,000000196141,256,256,6,0.623,2.463,success
1722,000000196185,256,256,3,0.603,3.044,success
1723,000000196442,256,256,1,0.584,3.201,success
1724,000000196754,256,256,11,0.564,2.779,success
1725,000000196759,256,256,3,0.593,2.781,success
1726,000000196843,256,256,17,0.532,2.701,success
1727,000000197004,256,256,3,0.738,11.650,success
1728,000000197022,256,256,28,0.582,3.167,success
1729,000000197388,256,256,5,0.734,3.524,success
1730,000000197528,256,256,14,0.605,2.669,success
1731,000000197658,256,256,8,0.526,2.631,success
1732,000000197796,256,256,6,0.682,2.966,success
1733,000000197870,256,256,15,0.543,2.296,success
1734,000000198489,256,256,5,0.598,2.786,success
1735,000000198510,256,256,6,0.581,2.995,success
1736,000000198641,256,256,4,0.563,2.389,success
1737,000000198805,256,256,6,0.551,2.409,success
1738,000000198915,256,256,20,0.516,2.548,success
1739,000000198928,256,256,2,1.095,3.307,success
1740,000000198960,256,256,20,0.584,4.572,success
1741,000000199055,256,256,15,0.620,5.062,success
1742,000000199236,256,256,16,0.696,3.398,success
1743,000000199310,256,256,10,0.793,3.539,success
1744,000000199395,256,256,3,0.520,4.836,success
1745,000000199442,256,256,3,0.680,3.297,success
1746,000000199551,256,256,5,0.605,2.712,success
1747,000000199681,256,256,4,0.715,3.107,success
1748,000000199771,256,256,16,0.570,2.731,success
1749,000000199977,256,256,2,0.802,5.437,success
1750,000000200152,256,256,4,0.610,2.501,success
1751,000000200162,256,256,8,0.643,2.574,success
1752,000000200252,256,256,4,0.591,2.770,success
1753,000000200421,256,256,10,0.527,2.312,success
1754,000000200667,256,256,11,0.654,3.852,success
1755,000000200839,256,256,12,0.594,3.007,success
1756,000000200961,256,256,8,0.607,3.406,success
1757,000000201025,256,256,0,0.642,2.235,success
1758,000000201072,256,256,1,0.978,3.351,success
1759,000000201148,256,256,12,0.588,5.614,success
1760,000000201418,256,256,6,0.546,2.820,success
1761,000000201426,256,256,11,0.551,2.896,success
1762,000000201646,256,256,6,0.596,3.327,success
1763,000000201676,256,256,6,0.544,3.101,success
1764,000000201775,256,256,16,0.584,2.701,success
1765,000000201934,256,256,7,0.635,2.981,success
1766,000000202001,256,256,4,0.614,3.150,success
1767,000000202228,256,256,2,0.602,4.607,success
1768,000000202339,256,256,24,0.644,3.061,success
1769,000000202445,256,256,3,0.538,2.834,success
1770,000000203095,256,256,3,0.564,2.817,success
1771,000000203294,256,256,7,0.569,2.735,success
1772,000000203317,256,256,16,0.617,4.860,success
1773,000000203389,256,256,17,0.532,2.875,success
1774,000000203488,256,256,2,0.543,2.836,success
1775,000000203546,256,256,15,0.637,2.409,success
1776,000000203580,256,256,12,0.540,2.647,success
1777,000000203629,256,256,10,0.945,3.133,success
1778,000000203639,256,256,9,0.568,2.511,success
1779,000000203864,256,256,16,0.645,2.771,success
1780,000000203931,256,256,31,0.573,2.641,success
1781,000000204186,256,256,16,0.610,4.052,success
1782,000000204329,256,256,2,0.600,3.289,success
1783,000000204871,256,256,24,0.778,5.775,success
1784,000000205105,256,256,2,0.620,2.482,success
1785,000000205282,256,256,6,0.630,3.009,success
1786,000000205289,256,256,5,0.604,3.537,success
1787,000000205324,256,256,20,0.608,2.915,success
1788,000000205333,256,256,3,0.612,3.338,success
1789,000000205401,256,256,7,0.636,2.622,success
1790,000000205514,256,256,3,0.562,3.351,success
1791,000000205542,256,256,10,0.678,2.610,success
1792,000000205647,256,256,9,0.516,2.955,success
1793,000000205776,256,256,7,0.567,2.602,success
1794,000000205834,256,256,15,0.591,2.738,success
1795,000000206025,256,256,8,0.571,2.786,success
1796,000000206027,256,256,10,0.546,2.547,success
1797,000000206135,256,256,13,0.695,3.272,success
1798,000000206218,256,256,14,0.577,3.252,success
1799,000000206271,256,256,2,0.596,3.249,success
1800,000000206411,256,256,8,0.668,5.549,success
1801,000000206487,256,256,14,2.892,5.556,success
1802,000000206579,256,256,1,0.893,4.247,success
1803,000000206831,256,256,10,0.639,2.687,success
1804,000000206838,256,256,10,0.567,3.168,success
1805,000000206994,256,256,8,0.728,2.994,success
1806,000000207306,256,256,8,0.806,3.018,success
1807,000000207538,256,256,2,0.567,2.687,success
1808,000000207585,256,256,7,0.608,4.811,success
1809,000000207728,256,256,4,0.645,3.239,success
1810,000000207844,256,256,13,0.529,2.455,success
1811,000000208208,256,256,12,0.790,2.567,success
1812,000000208363,256,256,23,0.547,2.899,success
1813,000000208423,256,256,7,0.551,2.510,success
1814,000000208901,256,256,1,0.529,13.660,success
1815,000000209142,256,256,17,0.647,3.243,success
1816,000000209222,256,256,9,0.788,2.915,success
1817,000000209530,256,256,8,0.736,2.276,success
1818,000000209613,256,256,5,0.571,2.648,success
1819,000000209747,256,256,6,0.567,3.075,success
1820,000000209753,256,256,6,0.555,2.555,success
1821,000000209757,256,256,12,0.514,2.449,success
1822,000000209829,256,256,7,0.646,2.606,success
1823,000000209972,256,256,1,0.951,3.223,success
1824,000000210030,256,256,8,0.603,3.375,success
1825,000000210032,256,256,14,0.615,4.656,success
1826,000000210099,256,256,23,0.613,2.860,success
1827,000000210230,256,256,11,0.824,6.196,success
1828,000000210273,256,256,6,0.735,3.539,success
1829,000000210299,256,256,2,0.554,3.189,success
1830,000000210388,256,256,4,0.820,3.709,success
1831,000000210394,256,256,7,0.898,3.218,success
1832,000000210502,256,256,6,0.540,2.822,success
1833,000000210520,256,256,22,0.670,2.693,success
1834,000000210708,256,256,8,0.689,3.244,success
1835,000000210789,256,256,10,0.782,3.489,success
1836,000000210855,256,256,7,0.569,3.920,success
1837,000000210915,256,256,3,0.612,3.494,success
1838,000000211042,256,256,14,0.581,2.453,success
1839,000000211069,256,256,8,0.696,3.147,success
1840,000000211120,256,256,12,0.580,4.756,success
1841,000000211674,256,256,8,0.578,2.929,success
1842,000000211825,256,256,8,0.577,2.645,success
1843,000000212072,256,256,11,0.834,3.547,success
1844,000000212166,256,256,4,0.556,2.743,success
1845,000000212226,256,256,11,0.682,2.746,success
1846,000000212453,256,256,2,0.635,2.334,success
1847,000000212559,256,256,21,0.564,2.834,success
1848,000000212573,256,256,16,0.597,3.034,success
1849,000000212800,256,256,15,0.611,2.645,success
1850,000000212895,256,256,2,0.663,2.905,success
1851,000000213033,256,256,2,0.636,2.491,success
1852,000000213035,256,256,4,0.600,2.592,success
1853,000000213086,256,256,9,0.646,3.079,success
1854,000000213171,256,256,4,0.936,3.674,success
1855,000000213224,256,256,16,0.983,4.296,success
1856,000000213255,256,256,12,0.754,2.670,success
1857,000000213422,256,256,13,0.617,5.380,success
1858,000000213445,256,256,21,0.569,2.962,success
1859,000000213547,256,256,16,0.553,4.752,success
1860,000000213593,256,256,2,0.589,2.470,success
1861,000000213605,256,256,12,0.606,2.833,success
1862,000000213816,256,256,14,0.566,2.786,success
1863,000000213830,256,256,10,0.786,5.145,success
1864,000000213935,256,256,7,0.840,3.244,success
1865,000000214192,256,256,16,0.536,2.549,success
1866,000000214200,256,256,8,0.532,2.252,success
1867,000000214205,256,256,1,0.786,3.418,success
1868,000000214224,256,256,5,0.546,2.341,success
1869,000000214539,256,256,12,0.821,3.482,success
1870,000000214703,256,256,24,0.544,2.839,success
1871,000000214720,256,256,15,0.580,5.575,success
1872,000000214753,256,256,3,0.562,3.354,success
1873,000000214869,256,256,21,0.568,2.774,success
1874,000000215072,256,256,16,0.863,3.309,success
1875,000000215114,256,256,5,0.651,2.866,success
1876,000000215245,256,256,8,0.610,3.257,success
1877,000000215259,256,256,6,0.900,3.974,success
1878,000000215644,256,256,6,0.839,3.446,success
1879,000000215723,256,256,15,0.795,3.706,success
1880,000000215778,256,256,11,0.871,3.770,success
1881,000000216277,256,256,7,1.024,3.903,success
1882,000000216296,256,256,4,0.769,3.303,success
1883,000000216419,256,256,18,0.886,3.737,success
1884,000000216497,256,256,5,0.921,3.619,success
1885,000000216516,256,256,10,0.706,3.692,success
1886,000000216636,256,256,2,0.858,3.436,success
1887,000000216739,256,256,3,0.753,3.869,success
1888,000000217060,256,256,5,0.591,2.928,success
1889,000000217219,256,256,11,0.717,3.872,success
1890,000000217285,256,256,28,0.643,3.539,success
1891,000000217400,256,256,6,0.677,6.020,success
1892,000000217425,256,256,14,0.598,2.998,success
1893,000000217614,256,256,12,0.801,3.297,success
1894,000000217753,256,256,38,0.682,2.962,success
1895,000000217872,256,256,2,0.543,2.471,success
1896,000000217948,256,256,1,0.562,2.441,success
1897,000000217957,256,256,16,0.774,3.291,success
1898,000000218091,256,256,5,0.570,3.535,success
1899,000000218249,256,256,7,0.900,3.430,success
1900,000000218362,256,256,6,0.558,2.615,success
1901,000000218424,256,256,30,0.708,2.617,success
1902,000000218439,256,256,10,0.610,3.051,success
1903,000000218997,256,256,9,0.805,5.776,success
1904,000000219271,256,256,16,0.698,3.239,success
1905,000000219283,256,256,4,0.887,2.817,success
1906,000000219440,256,256,5,0.646,2.848,success
1907,000000219485,256,256,12,0.697,3.006,success
1908,000000219578,256,256,6,0.766,3.486,success
1909,000000220310,256,256,13,0.590,2.962,success
1910,000000220584,256,256,1,0.827,3.464,success
1911,000000220732,256,256,16,0.660,3.081,success
1912,000000220764,256,256,1,0.746,6.182,success
1913,000000220858,256,256,6,0.945,3.404,success
1914,000000221017,256,256,2,0.604,4.493,success
1915,000000221155,256,256,27,0.549,2.610,success
1916,000000221213,256,256,13,0.550,2.595,success
1917,000000221281,256,256,17,0.737,2.783,success
1918,000000221291,256,256,3,0.649,3.430,success
1919,000000221502,256,256,5,0.873,4.070,success
1920,000000221693,256,256,14,0.761,3.043,success
1921,000000221708,256,256,9,0.653,2.446,success
1922,000000221754,256,256,7,0.541,3.182,success
1923,000000221872,256,256,11,0.815,3.057,success
